DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 045701(hhmmss KST),BATTLETECH,5,117611,67,3421697,"{""en"":5}","['shmoopsotternonsense', 'mechagm', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'MechaGM', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 050130(hhmmss KST),BATTLETECH,5,117408,70,3437341,"{""en"":5}","['shmoopsotternonsense', 'mechagm', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'MechaGM', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 051631(hhmmss KST),BATTLETECH,2,117327,66,3431925,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 052101(hhmmss KST),BATTLETECH,2,117578,63,3441853,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 053601(hhmmss KST),BATTLETECH,2,116596,64,3447346,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 054029(hhmmss KST),BATTLETECH,2,115943,62,3430967,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 055523(hhmmss KST),BATTLETECH,2,114648,67,3381775,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 055949(hhmmss KST),BATTLETECH,2,114280,65,3371909,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 061439(hhmmss KST),BATTLETECH,2,111995,66,3343594,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 061905(hhmmss KST),BATTLETECH,2,111509,62,3353190,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
