"DateTime","Users","Users Trend","In-Game"
"2023-05-19 10:30:00",23628345,24452036,5695367
"2023-05-19 10:40:00",23907380,24466889,5790559
"2023-05-19 10:50:00",24202711,24481307,5894172
"2023-05-19 11:00:00",24502838,24495207,5990864
"2023-05-19 11:10:00",24841655,24508582,6122926
"2023-05-19 11:20:00",25154138,24521345,6245070
"2023-05-19 11:30:00",25519584,24533808,6390093
"2023-05-19 11:40:00",25863999,24545540,6534069
"2023-05-19 11:50:00",26239755,24556588,6685658
"2023-05-19 12:00:00",26602302,24567068,6837369
"2023-05-19 12:10:00",26968325,24577139,7012742
"2023-05-19 12:20:00",27409709,24586721,7218493
"2023-05-19 12:30:00",27789002,24595434,7389840
"2023-05-19 12:40:00",28121653,24603506,7550528
"2023-05-19 12:50:00",28484326,24611212,7703932
"2023-05-19 13:00:00",28828751,24618589,7840900
"2023-05-19 13:10:00",29104102,24625286,7958266
"2023-05-19 13:20:00",29416809,24631868,8102823
"2023-05-19 13:30:00",29691469,24638154,8218968
"2023-05-19 13:40:00",29916738,24644148,8329667
"2023-05-19 13:50:00",30122485,24650111,8421810
"2023-05-19 14:00:00",30270312,24656071,8494138
"2023-05-19 14:10:00",30394668,24662065,8554335
"2023-05-19 14:20:00",30482368,24668159,8581080
"2023-05-19 14:30:00",30516708,24674305,8589693
"2023-05-19 14:40:00",30523114,24680709,8595203
"2023-05-19 14:50:00",30481517,24687121,8590045
"2023-05-19 15:00:00",30388831,24693877,8550834
"2023-05-19 15:10:00",30182245,24700897,8470846
"2023-05-19 15:20:00",30044956,24708430,8430845
"2023-05-19 15:30:00",29861943,24716185,8344033
"2023-05-19 15:40:00",29613850,24724152,8239820
"2023-05-19 15:50:00",29386665,24732406,8159336
"2023-05-19 16:00:00",29102123,24740798,8030879
"2023-05-19 16:10:00",28783956,24749623,7903589
"2023-05-19 16:20:00",28494217,24758392,7792404
"2023-05-19 16:30:00",28262985,24767484,7707389
"2023-05-19 16:40:00",28045380,24776608,7620027
"2023-05-19 16:50:00",27765695,24785457,7502372
"2023-05-19 17:00:00",27625132,24794797,7457150
"2023-05-19 17:10:00",27410936,24803683,7382300
"2023-05-19 17:20:00",27224041,24812582,7328249
"2023-05-19 17:30:00",27083959,24821490,7291309
"2023-05-19 17:40:00",26959592,24830220,7256331
"2023-05-19 17:50:00",26833462,24838748,7217751
"2023-05-19 18:00:00",26712807,24847137,7180729
"2023-05-19 18:10:00",26589500,24855385,7153046
"2023-05-19 18:20:00",26502214,24863622,7144772
"2023-05-19 18:30:00",26420711,24871713,7148186
"2023-05-19 18:40:00",26336463,24879824,7150654
"2023-05-19 18:50:00",26261192,24887822,7144228
"2023-05-19 19:00:00",26181640,24895743,7131457
"2023-05-19 19:10:00",26086997,24903509,7115012
"2023-05-19 19:20:00",25988755,24911201,7106760
"2023-05-19 19:30:00",25891316,24918854,7088583
"2023-05-19 19:40:00",25778265,24926363,7068046
"2023-05-19 19:50:00",25649501,24933871,7045707
"2023-05-19 20:00:00",25514282,24941432,7002397
"2023-05-19 20:10:00",25306745,24948963,6936709
"2023-05-19 20:20:00",25134424,24956673,6890173
"2023-05-19 20:30:00",24957119,24964195,6834751
"2023-05-19 20:40:00",24738331,24971718,6748910
"2023-05-19 20:50:00",24532919,24979364,6667012
"2023-05-19 21:00:00",24282327,24986922,6561734
"2023-05-19 21:10:00",24013342,24994601,6493311
"2023-05-19 21:20:00",23773295,25002388,6428293
"2023-05-19 21:30:00",23469504,25009856,6328693
"2023-05-19 21:40:00",23183524,25017348,6229887
"2023-05-19 21:50:00",22991730,25024983,6151017
"2023-05-19 22:00:00",22733639,25032187,6040961
"2023-05-19 22:10:00",22349035,25039169,5844935
"2023-05-19 22:20:00",22161399,25046789,5803514
"2023-05-19 22:30:00",21921396,25053668,5712833
"2023-05-19 22:40:00",21676929,25060278,5618145
"2023-05-19 22:50:00",21461595,25066632,5530894
"2023-05-19 23:00:00",21278636,25072944,5454510
"2023-05-19 23:10:00",21067118,25078905,5365857
"2023-05-19 23:20:00",20912305,25084435,5305829
"2023-05-19 23:30:00",20778744,25089738,5249655
"2023-05-19 23:40:00",20681563,25094843,5209883
"2023-05-19 23:50:00",20600296,25099635,5169393
"2023-05-20 00:00:00",20540741,25104140,5132225
"2023-05-20 00:10:00",20490406,25108291,5094480
"2023-05-20 00:20:00",20475774,25112145,5081629
"2023-05-20 00:30:00",20500615,25115766,5086302
"2023-05-20 00:40:00",20555385,25119112,5099776
"2023-05-20 00:50:00",20610963,25122251,5124326
"2023-05-20 01:00:00",20704214,25125347,5152167
"2023-05-20 01:10:00",20799224,25128332,5189929
"2023-05-20 01:20:00",20903797,25131266,5237510
"2023-05-20 01:30:00",21006229,25134220,5286449
"2023-05-20 01:40:00",21132708,25137366,5345265
"2023-05-20 01:50:00",21253852,25140577,5396282
"2023-05-20 02:00:00",21375609,25143945,5451313
"2023-05-20 02:10:00",21491707,25147514,5510167
"2023-05-20 02:20:00",21606395,25151308,5567594
"2023-05-20 02:30:00",21701592,25155302,5612165
"2023-05-20 02:40:00",21810107,25159582,5661566
"2023-05-20 02:50:00",21855507,25164094,5693989
"2023-05-20 03:00:00",21907535,25169089,5713617
"2023-05-20 03:10:00",21958569,25174399,5728699
"2023-05-20 03:20:00",22010938,25180048,5741671
"2023-05-20 03:30:00",22052308,25185863,5741065
"2023-05-20 03:40:00",22094703,25191966,5741764
"2023-05-20 03:50:00",22128475,25198292,5737385
"2023-05-20 04:00:00",22147049,25204830,5732297
"2023-05-20 04:10:00",22184063,25211506,5743950
"2023-05-20 04:20:00",22240733,25218322,5767252
"2023-05-20 04:30:00",22282144,25225299,5794115
"2023-05-20 04:40:00",22323280,25232510,5822530
"2023-05-20 04:50:00",22355473,25239908,5846098
"2023-05-20 05:00:00",22372792,25247555,5863153
"2023-05-20 05:10:00",22395006,25255526,5895401
"2023-05-20 05:20:00",22425120,25263820,5927707
"2023-05-20 05:30:00",22463968,25272431,5961238
"2023-05-20 05:40:00",22496612,25281189,5986412
"2023-05-20 05:50:00",22540488,25290122,6009962
"2023-05-20 06:00:00",22576789,25299271,6021186
"2023-05-20 06:10:00",22647470,25308572,6052265
"2023-05-20 06:20:00",22714231,25317941,6082758
"2023-05-20 06:30:00",22797338,25327434,6113242
"2023-05-20 06:40:00",22890675,25337043,6150660
"2023-05-20 06:50:00",22996679,25346771,6185009
"2023-05-20 07:00:00",23088657,25356658,6200622
"2023-05-20 07:10:00",23215260,25366740,6247310
"2023-05-20 07:20:00",23344007,25376854,6289268
"2023-05-20 07:30:00",23471698,25387119,6327944
"2023-05-20 07:40:00",23615132,25397472,6372855
"2023-05-20 07:50:00",23764880,25407925,6412824
"2023-05-20 08:00:00",23912687,25418426,6444123
"2023-05-20 08:10:00",24058919,25429136,6484985
"2023-05-20 08:20:00",24241758,25440101,6531131
"2023-05-20 08:30:00",24402265,25451001,6567638
"2023-05-20 08:40:00",24574244,25461988,6611164
"2023-05-20 08:50:00",24733982,25473047,6641954
"2023-05-20 09:00:00",24877804,25484221,6649357
"2023-05-20 09:10:00",25017706,25495412,6666023
