"DateTime","Users","Users Trend","In-Game"
"2023-06-01 09:30:00",21887895,23099902,4879107
"2023-06-01 09:40:00",22051055,23102209,4911514
"2023-06-01 09:50:00",22222097,23104513,4942359
"2023-06-01 10:00:00",22300334,23106717,4945108
"2023-06-01 10:10:00",22559871,23109375,4993167
"2023-06-01 10:20:00",22767592,23111651,5043371
"2023-06-01 10:30:00",22988618,23113992,5098009
"2023-06-01 10:40:00",23228716,23116418,5171987
"2023-06-01 10:50:00",23499984,23119052,5255071
"2023-06-01 11:00:00",23752999,23121551,5319738
"2023-06-01 11:10:00",24034205,23124297,5415076
"2023-06-01 11:20:00",24327279,23127180,5523638
"2023-06-01 11:30:00",24629027,23130155,5619720
"2023-06-01 11:40:00",24948009,23133149,5737291
"2023-06-01 11:50:00",25266453,23136192,5871619
"2023-06-01 12:00:00",25610988,23139410,6008447
"2023-06-01 12:10:00",25955852,23142688,6155430
"2023-06-01 12:20:00",26276228,23145868,6301944
"2023-06-01 12:30:00",26669837,23149438,6461953
"2023-06-01 12:40:00",27013798,23151713,6615428
"2023-06-01 12:50:00",27347585,23154779,6765008
"2023-06-01 13:00:00",27696811,23157773,6904363
"2023-06-01 13:10:00",28028145,23160647,7067417
"2023-06-01 13:20:00",28238639,23163446,7174337
"2023-06-01 13:30:00",28515437,23166718,7277837
"2023-06-01 13:40:00",28752193,23170104,7384046
"2023-06-01 13:50:00",28916557,23173430,7447477
"2023-06-01 14:00:00",29035161,23177134,7476481
"2023-06-01 14:10:00",29125052,23181133,7507232
"2023-06-01 14:20:00",29165427,23185345,7523441
"2023-06-01 14:30:00",29132647,23189707,7508047
"2023-06-01 14:40:00",29114965,23194369,7501636
"2023-06-01 14:50:00",29030798,23199218,7454177
"2023-06-01 15:00:00",28860575,23204419,7357100
"2023-06-01 15:10:00",28555408,23209965,7243484
"2023-06-01 15:20:00",28361487,23215880,7141839
"2023-06-01 15:30:00",28158133,23222519,7033375
"2023-06-01 15:40:00",27866499,23229342,6924317
"2023-06-01 15:50:00",27640911,23236550,6833576
"2023-06-01 16:00:00",27391786,23243726,6721230
"2023-06-01 16:10:00",27079563,23250996,6615737
"2023-06-01 16:20:00",26887527,23258404,6555492
"2023-06-01 16:30:00",26695882,23265406,6494900
"2023-06-01 16:40:00",26455797,23272158,6444773
"2023-06-01 16:50:00",26337814,23278942,6403487
"2023-06-01 17:00:00",26212625,23285383,6352659
"2023-06-01 17:10:00",26096995,23291401,6317533
"2023-06-01 17:20:00",26031445,23296967,6308520
"2023-06-01 17:30:00",25974461,23302032,6303266
"2023-06-01 17:40:00",25928232,23306657,6303016
"2023-06-01 17:50:00",25890665,23310779,6300124
"2023-06-01 18:00:00",25853989,23314470,6269680
"2023-06-01 18:10:00",25826681,23317829,6313228
"2023-06-01 18:20:00",25810322,23320756,6355803
"2023-06-01 18:30:00",25779966,23323072,6373955
"2023-06-01 18:40:00",25780468,23325371,6400877
"2023-06-01 18:50:00",25734571,23327289,6419532
"2023-06-01 19:00:00",25635519,23328211,6397819
"2023-06-01 19:10:00",25594733,23329731,6393061
"2023-06-01 19:20:00",25501843,23331103,6389310
"2023-06-01 19:30:00",25381503,23332554,6378070
"2023-06-01 19:40:00",25240403,23334310,6358693
"2023-06-01 19:50:00",25076676,23336284,6315086
"2023-06-01 20:00:00",24870105,23338630,6254090
"2023-06-01 20:10:00",24575114,23341219,6148845
"2023-06-01 20:20:00",24321349,23344365,6081225
"2023-06-01 20:30:00",24067621,23348021,6012524
"2023-06-01 20:40:00",23800805,23352077,5944820
"2023-06-01 20:50:00",23525302,23356564,5867993
"2023-06-01 21:00:00",23219882,23361485,5768496
"2023-06-01 21:10:00",22897350,23366905,5662364
"2023-06-01 21:20:00",22622920,23372556,5557337
"2023-06-01 21:30:00",22229106,23378064,5421543
"2023-06-01 21:40:00",21943745,23384345,5317097
"2023-06-01 21:50:00",21679618,23390606,5226297
