DATE,recent_playtime_Age of Empires IV,recent_playtime_Anno 1800,recent_playtime_Command & Conquer™ Remastered Collection,recent_playtime_Company of Heroes ,recent_playtime_Company of Heroes 2,recent_playtime_Europa Universalis IV,recent_playtime_Hearts of Iron IV,recent_playtime_Total War SHOGUN 2,recent_playtime_Total War WARHAMMER II,recent_playtime_Total War WARHAMMER III,popularity_Age of Empires IV,popularity_Anno 1800,popularity_Command & Conquer™ Remastered Collection,popularity_Company of Heroes ,popularity_Company of Heroes 2,popularity_Europa Universalis IV,popularity_Hearts of Iron IV,popularity_Total War SHOGUN 2,popularity_Total War WARHAMMER II,popularity_Total War WARHAMMER III,CCU_Age of Empires IV,CCU_Anno 1800,CCU_Command & Conquer™ Remastered Collection,CCU_Company of Heroes ,CCU_Company of Heroes 2,CCU_Europa Universalis IV,CCU_Hearts of Iron IV,CCU_Total War SHOGUN 2,CCU_Total War WARHAMMER II,CCU_Total War WARHAMMER III,AU_Age of Empires IV,AU_Anno 1800,AU_Command & Conquer™ Remastered Collection,AU_Company of Heroes ,AU_Company of Heroes 2,AU_Europa Universalis IV,AU_Hearts of Iron IV,AU_Total War SHOGUN 2,AU_Total War WARHAMMER II,AU_Total War WARHAMMER III
2021-08-23,,679014.0,1802598.0,1435339.0,4704142.0,6888651.0,10040316.0,3711190.0,8501030.0,,,2.92,14.6,52.18,109.16,44.12,58.05,77.36,36.25,,,121.0,596.0,970.0,4412.0,13257.0,19258.0,1883.0,17624.0,,,56022.0,291172.0,304745.0,971167.0,764121.0,1082502.0,694065.0,754144.0,
2021-08-24,0.0,680079.0,1806925.0,1437717.0,4717131.0,6844187.0,10039606.0,3714320.0,8496084.0,,0.09,2.92,14.61,52.18,109.17,44.11,58.05,77.36,36.24,,,125.0,577.0,953.0,4102.0,12916.0,19420.0,1856.0,17172.0,,0.0,55997.0,291284.0,304944.0,971391.0,763885.0,1082540.0,693904.0,753969.0,
2021-08-25,,682791.0,1808105.0,1438532.0,4742565.0,6845788.0,10064935.0,3706001.0,8500526.0,,,2.92,14.6,52.18,109.17,44.11,58.06,77.36,36.24,,,136.0,575.0,889.0,4324.0,11974.0,20151.0,1801.0,17522.0,,,55985.0,291147.0,305031.0,971428.0,764134.0,1082950.0,693829.0,754057.0,
2021-08-26,,684396.0,1808385.0,1442025.0,4747669.0,6859309.0,10053907.0,3702755.0,8482097.0,,,2.92,14.6,52.19,109.2,44.12,58.08,77.37,36.24,,,141.0,541.0,924.0,4079.0,12268.0,20072.0,1809.0,15862.0,,,56060.0,291147.0,305143.0,971453.0,764171.0,1083386.0,693767.0,753882.0,
2021-08-27,,685312.0,1805506.0,1442881.0,4753673.0,6865299.0,10084344.0,3703287.0,8517288.0,,,2.92,14.6,52.19,109.2,44.11,58.12,77.37,36.25,,,132.0,599.0,882.0,4515.0,13138.0,19700.0,1774.0,16448.0,,,56147.0,291035.0,305131.0,971391.0,763972.0,1083933.0,693605.0,754119.0,
2021-08-28,0.0,686775.0,1809820.0,1443818.0,4752537.0,6862814.0,10065842.0,3701885.0,8506979.0,,0.09,2.93,14.61,52.19,109.24,44.14,58.13,77.38,36.25,,,156.0,649.0,1039.0,5345.0,13949.0,22110.0,1958.0,18396.0,,0.0,56246.0,291234.0,304994.0,971465.0,764731.0,1084182.0,693667.0,753920.0,
2021-08-29,,695050.0,1809791.0,1437382.0,4767138.0,6883242.0,10039211.0,3700909.0,8496214.0,,,2.93,14.6,52.19,109.25,44.14,58.16,77.37,36.25,,,210.0,752.0,1167.0,4801.0,13617.0,23650.0,2142.0,19492.0,,,56321.0,291135.0,305218.0,971403.0,764768.0,1085053.0,693493.0,753658.0,
2021-08-30,,701086.0,1803873.0,1437112.0,4773827.0,6895739.0,10039455.0,3687722.0,8486540.0,,,2.93,14.61,52.19,109.29,44.15,58.18,77.37,36.24,,,161.0,682.0,1033.0,4500.0,12039.0,20788.0,1924.0,18375.0,,,56309.0,291234.0,305094.0,972087.0,764880.0,1085252.0,693207.0,753447.0,
2021-08-31,,699790.0,1803098.0,1435998.0,4762868.0,6908204.0,10045495.0,3687802.0,8486738.0,,,2.93,14.61,52.2,109.34,44.17,58.23,77.38,36.26,,,150.0,589.0,936.0,4200.0,11772.0,19723.0,1834.0,16742.0,,,56284.0,291222.0,305293.0,972784.0,765229.0,1086558.0,693145.0,753584.0,
2021-09-01,0.0,699090.0,1803098.0,1437880.0,4762304.0,6890968.0,10041450.0,3683607.0,8473130.0,,0.1,2.93,14.61,52.2,109.34,44.17,58.23,77.39,36.25,,,254.0,558.0,834.0,4034.0,11380.0,19011.0,1806.0,16139.0,,0.0,56259.0,291197.0,305280.0,972535.0,765254.0,1086645.0,693070.0,753372.0,
2021-09-02,,699732.0,,1440423.0,4752454.0,6896391.0,10019058.0,3687085.0,8473506.0,,,2.93,,52.18,109.36,44.17,58.24,77.38,36.24,,,259.0,,812.0,3563.0,11284.0,18557.0,1765.0,15375.0,,,56234.0,,305143.0,972747.0,765390.0,1086844.0,692884.0,753211.0,
2021-09-03,,705273.0,,1439399.0,4768034.0,6907660.0,10025244.0,3686426.0,,,,2.93,,52.19,109.4,44.17,58.24,77.39,,,,276.0,,871.0,4006.0,11461.0,18586.0,1712.0,,,,56209.0,,305343.0,973667.0,765266.0,1086757.0,692946.0,,
2021-09-04,,708369.0,,1438729.0,4767077.0,6908069.0,10037981.0,3681647.0,,,,2.93,,52.19,109.44,44.18,58.26,77.4,,,,364.0,,1056.0,4397.0,12409.0,21635.0,1989.0,,,,56184.0,,305231.0,974040.0,765428.0,1087192.0,692896.0,,
2021-09-05,,708619.0,1807043.0,1439670.0,4766017.0,6904343.0,10015816.0,3686036.0,,,,2.92,14.61,52.19,109.47,44.18,58.26,77.41,,,,376.0,801.0,1077.0,4711.0,14033.0,22414.0,1978.0,,,,56184.0,291135.0,305218.0,974538.0,765552.0,1087180.0,692821.0,,
2021-09-06,0.0,,,,4753767.0,6907206.0,10027526.0,3686167.0,8428291.0,,0.1,,,,109.48,44.2,58.28,77.41,36.28,,,,,,3857.0,11601.0,19309.0,1933.0,25510.0,,0.0,,,,974775.0,765988.0,1087740.0,692884.0,753920.0,
2021-09-07,,,,,4750517.0,6915371.0,10011472.0,3683754.0,8420880.0,,,,,,109.49,44.21,58.3,77.41,36.28,,,,,,4167.0,11135.0,19417.0,1876.0,16417.0,,,,,,974837.0,766236.0,1088150.0,692908.0,753708.0,
2021-09-08,,,,,4744305.0,6914789.0,10042494.0,3685404.0,8433816.0,,,,,,109.51,44.22,58.31,77.42,36.28,,,,,,3607.0,11163.0,17069.0,1762.0,14044.0,,,,,,975197.0,766572.0,1088175.0,693195.0,753546.0,
2021-09-09,,720157.0,1804006.0,,4730917.0,6895311.0,10063290.0,3686392.0,8436653.0,,,2.92,14.59,,109.51,44.22,58.32,77.42,36.28,,,557.0,764.0,,3852.0,10542.0,17580.0,1625.0,13208.0,,,56197.0,290849.0,,974899.0,766709.0,1088461.0,693107.0,753658.0,
2021-09-10,0.0,,,1445300.0,4725197.0,6938722.0,10065648.0,3688034.0,8411145.0,,0.11,,,52.17,109.52,44.23,58.34,77.43,36.29,,,,,781.0,3491.0,11170.0,17308.0,1661.0,13215.0,,0.0,,,305218.0,974849.0,766921.0,1088872.0,693257.0,753770.0,
2021-09-11,,,,,4712521.0,6928803.0,10081246.0,3690620.0,8393147.0,,,,,,109.52,44.23,58.36,77.43,36.29,,,,,,4370.0,12681.0,21155.0,1790.0,15394.0,,,,,,974974.0,766809.0,1089395.0,693182.0,753783.0,
2021-09-12,,,,,4715592.0,6919672.0,10094406.0,3693034.0,8385235.0,,,,,,109.54,44.23,58.36,77.43,36.29,,,,,,4523.0,13568.0,22252.0,1970.0,17005.0,,,,,,975098.0,766722.0,1089706.0,693120.0,753795.0,
2021-09-13,,736224.0,1795973.0,,4714164.0,6941049.0,10081670.0,3697040.0,8399329.0,,,2.92,14.59,,109.55,44.24,58.38,77.43,36.31,,,284.0,593.0,,3893.0,12201.0,17839.0,1783.0,15293.0,,,56097.0,290650.0,,975123.0,766921.0,1089818.0,693058.0,754243.0,
2021-09-14,0.0,,,1445917.0,4713114.0,6937660.0,10066871.0,3698840.0,8412109.0,,0.11,,,52.17,109.57,44.24,58.4,77.43,36.32,,,,,1438.0,3797.0,10761.0,16892.0,1667.0,14371.0,,0.0,,,305442.0,975285.0,766734.0,1090328.0,692871.0,754467.0,
2021-09-15,,,,,4711076.0,6942706.0,10070011.0,3700213.0,8412647.0,,,,,,109.56,44.24,58.4,77.43,36.31,,,,,,3493.0,10858.0,16115.0,1661.0,14220.0,,,,,,974986.0,766746.0,1090452.0,692709.0,754280.0,
2021-09-16,,,,,4726199.0,6939685.0,10087631.0,3706889.0,8411970.0,,,,,,109.58,44.23,58.41,77.43,36.31,,,,,,3467.0,10571.0,16297.0,1708.0,14079.0,,,,,,975123.0,766535.0,1090975.0,692647.0,754069.0,
2021-09-17,,,,,4720848.0,6941188.0,10081935.0,3708511.0,8383744.0,,,,,,109.59,44.22,58.46,77.43,36.31,,,,,,3677.0,11036.0,18785.0,1629.0,14349.0,,,,,,975073.0,766236.0,1092144.0,692672.0,753982.0,
2021-09-18,,713648.0,1780133.0,1441547.0,4720608.0,6926760.0,10073894.0,3706282.0,8386794.0,,,2.92,14.6,52.15,109.63,44.23,58.52,77.44,36.31,,,295.0,635.0,1445.0,4063.0,12595.0,23287.0,1870.0,15908.0,,,56097.0,290674.0,305442.0,975620.0,766572.0,1093202.0,692709.0,754218.0,
2021-09-19,0.0,,,,4716921.0,6911453.0,10072768.0,3701078.0,8362673.0,,0.12,,,,109.7,44.25,58.64,77.47,36.32,,,,,,4666.0,14482.0,25913.0,2020.0,17773.0,,0.0,,,,976230.0,766809.0,1095628.0,693008.0,754156.0,
2021-09-20,,,,,4708547.0,6879086.0,10042290.0,3703439.0,8359733.0,,,,,,109.71,44.26,58.76,77.47,36.32,,,,,,4159.0,12691.0,23423.0,1831.0,16654.0,,,,,,976429.0,767070.0,1098041.0,692759.0,754193.0,
2021-09-21,,,,,4706571.0,6872667.0,10033902.0,3701931.0,8343412.0,,,,,,109.71,44.27,58.83,77.48,36.31,,,,,,3965.0,11800.0,20122.0,1699.0,15231.0,,,,,,976466.0,767207.0,1099410.0,692995.0,754119.0,
2021-09-22,,705939.0,1778426.0,,4698046.0,6832468.0,10035140.0,3704784.0,8327047.0,,,2.92,14.59,,109.72,44.27,58.82,77.49,36.33,,,548.0,823.0,,2154.0,6590.0,9588.0,819.0,7591.0,,,55997.0,290388.0,,976479.0,767207.0,1099061.0,693033.0,754554.0,
2021-09-23,0.0,,,1440811.0,4698713.0,6841469.0,10035643.0,3704838.0,8317790.0,,0.13,,,52.15,109.72,44.28,58.83,77.48,36.34,,,,,755.0,3723.0,11410.0,19441.0,1651.0,14075.0,,0.0,,,305343.0,976442.0,767219.0,1099484.0,692747.0,754791.0,
2021-09-24,,,,,4713672.0,6857804.0,10053855.0,3708765.0,8323616.0,,,,,,109.73,44.29,58.85,77.49,36.35,,,,,,3448.0,11255.0,17954.0,1684.0,14154.0,,,,,,976466.0,767456.0,1099907.0,692722.0,755126.0,
2021-09-25,,,,,4720629.0,6854736.0,10014419.0,3705706.0,8315564.0,,,,,,109.76,44.29,58.85,77.5,36.37,,,,,,4332.0,12393.0,22200.0,2138.0,17260.0,,,,,,977039.0,767580.0,1099820.0,692871.0,755599.0,
2021-09-26,,,,,4717166.0,6853827.0,10026047.0,3711729.0,8300875.0,,,,,,109.77,44.29,58.85,77.5,36.38,,,,,,4658.0,12573.0,22598.0,2318.0,19022.0,,,,,,977225.0,767617.0,1099932.0,692809.0,755736.0,
2021-09-27,0.0,711081.0,1775783.0,1442341.0,4712514.0,6852047.0,10017772.0,3715399.0,8308215.0,,0.14,2.92,14.58,52.17,109.81,44.3,58.87,77.51,36.43,,,187.0,666.0,1884.0,4093.0,11580.0,17762.0,2054.0,18011.0,,0.0,55910.0,290214.0,305790.0,978109.0,767530.0,1100467.0,693083.0,756843.0,
2021-09-28,,,,,4720218.0,6846974.0,10108054.0,3713509.0,8322534.0,,,,,,109.82,44.29,58.9,77.5,36.48,,,,,,4137.0,11252.0,17100.0,1998.0,16969.0,,,,,,977935.0,767406.0,1101301.0,692896.0,758137.0,
2021-09-29,,,,,4728000.0,6853194.0,10122956.0,3718798.0,8339448.0,,,,,,109.85,44.31,58.94,77.53,36.52,,,,,,3833.0,10587.0,17250.0,1953.0,16244.0,,,,,,977910.0,767667.0,1102109.0,693083.0,759157.0,
2021-09-30,,,,,4728583.0,6838684.0,10136476.0,3721795.0,8354663.0,,,,,,109.86,44.31,58.93,77.54,36.56,,,,,,3889.0,10745.0,17289.0,1971.0,12888.0,,,,,,978158.0,767692.0,1101848.0,693431.0,760352.0,
2021-10-01,,716510.0,1765133.0,,4737080.0,6836573.0,10129633.0,3718840.0,8347754.0,,,2.92,14.61,,109.88,44.31,58.94,77.56,36.58,,,279.0,674.0,,3894.0,10969.0,18632.0,2069.0,17106.0,,,55923.0,290625.0,,978482.0,767493.0,1102035.0,693792.0,760812.0,
2021-10-02,0.0,,1766209.0,1443745.0,4741062.0,6832770.0,10133745.0,3721073.0,8368430.0,,0.15,,14.62,52.21,109.93,44.32,58.96,77.57,36.59,,,,770.0,1097.0,4768.0,12869.0,21123.0,2069.0,17883.0,,0.0,,290873.0,306375.0,978669.0,767704.0,1102520.0,693730.0,760936.0,
2021-10-03,,,1765292.0,1445117.0,4743209.0,6799203.0,10137831.0,3724095.0,8360382.0,,,,14.63,52.21,109.95,44.32,58.97,77.58,36.61,,,,803.0,1174.0,4545.0,13169.0,22066.0,2199.0,19668.0,,,,290973.0,306363.0,979253.0,767829.0,1102744.0,693891.0,761372.0,
2021-10-04,,,1766570.0,1444136.0,4733403.0,6782920.0,10129126.0,3723686.0,8363887.0,,,,14.63,52.21,109.97,44.34,58.98,77.61,36.61,,,,771.0,1033.0,4111.0,11904.0,18713.0,1983.0,17412.0,,,,291073.0,306350.0,979278.0,768252.0,1102943.0,694376.0,761198.0,
2021-10-05,,699446.0,1763510.0,1448034.0,4726299.0,6766846.0,10135362.0,3726494.0,8387140.0,,,2.92,14.64,52.23,109.97,44.34,59.0,77.62,36.61,,,466.0,639.0,933.0,3925.0,11386.0,17267.0,1865.0,15425.0,,,55935.0,291085.0,306798.0,979092.0,768389.0,1103441.0,694687.0,761285.0,
2021-10-06,0.0,,1762072.0,1450667.0,4722720.0,6794999.0,10138691.0,3733804.0,8388603.0,,0.16,,14.65,52.23,109.98,44.35,59.01,77.65,36.61,,,,598.0,764.0,4058.0,11135.0,16691.0,1835.0,14879.0,,0.0,,291185.0,306773.0,979042.0,768588.0,1103465.0,695173.0,761285.0,
2021-10-07,,,1762016.0,1452436.0,4727888.0,6786887.0,10100428.0,3738623.0,8415406.0,,,,14.65,52.22,110.0,44.35,58.99,77.66,36.61,,,,610.0,900.0,3464.0,10706.0,16681.0,1799.0,14894.0,,,,291284.0,306649.0,979092.0,768625.0,1103204.0,695409.0,761210.0,
2021-10-08,,,1765272.0,1453301.0,4728970.0,6759384.0,10088470.0,3736824.0,8429414.0,,,,14.66,52.21,110.0,44.35,58.98,77.65,36.6,,,,564.0,830.0,3251.0,10822.0,16627.0,1703.0,13939.0,,,,291595.0,306636.0,979515.0,768501.0,1102868.0,695347.0,761011.0,
2021-10-09,,,1772617.0,1453166.0,4731861.0,6778749.0,10080087.0,3742150.0,8408981.0,,,,14.67,52.21,110.01,44.34,59.0,77.66,36.6,,,,651.0,966.0,3893.0,11481.0,19610.0,1851.0,16208.0,,,,291794.0,306512.0,979353.0,768326.0,1103279.0,695384.0,760999.0,
2021-10-10,0.0,704737.0,1770014.0,1453840.0,4740453.0,6784145.0,10079683.0,3738713.0,8397124.0,,0.17,2.92,14.68,52.2,110.02,44.35,59.0,77.66,36.62,,,190.0,685.0,1180.0,4189.0,12994.0,21818.0,1964.0,17341.0,,0.0,55948.0,291894.0,306487.0,979577.0,768414.0,1103378.0,695645.0,761459.0,
2021-10-11,,,1771625.0,1452665.0,4722876.0,6783836.0,10047002.0,3742535.0,8390087.0,,,,14.68,52.2,110.02,44.35,59.0,77.67,36.61,,,,648.0,910.0,3787.0,11101.0,18520.0,1877.0,16055.0,,,,291881.0,306487.0,979850.0,768438.0,1103341.0,695670.0,761136.0,
2021-10-12,,,1773540.0,,4721261.0,6782823.0,10048514.0,3745714.0,8369340.0,,,,14.68,,110.02,44.35,59.01,77.66,36.61,,,,618.0,,3425.0,11330.0,16973.0,1800.0,15255.0,,,,291757.0,,979664.0,768451.0,1103752.0,695608.0,761036.0,
2021-10-13,,,1787131.0,,4726202.0,6802438.0,10046444.0,3746394.0,8386052.0,,,,14.68,,110.04,44.35,59.01,77.65,36.6,,,,568.0,,3341.0,11031.0,16220.0,1751.0,14250.0,,,,291744.0,,979900.0,768476.0,1103951.0,695434.0,760862.0,
2021-10-14,,732314.0,1790680.0,,4714419.0,6801162.0,10053229.0,3742410.0,8393544.0,,,2.92,14.68,,110.05,44.34,59.03,77.66,36.61,,,236.0,567.0,,3341.0,10617.0,16509.0,1691.0,13521.0,,,56172.0,291744.0,,979838.0,768364.0,1104162.0,695596.0,761173.0,
2021-10-15,5162.0,,1783500.0,,4717828.0,6813410.0,10028614.0,3739087.0,8384458.0,,0.19,,14.68,,110.08,44.35,59.04,77.67,36.61,,,,543.0,,3296.0,10538.0,17417.0,1708.0,13808.0,,112.0,,291620.0,,980074.0,768488.0,1104237.0,695409.0,761098.0,
2021-10-16,20957.0,,1783835.0,1454481.0,4717390.0,6807393.0,10012107.0,3738862.0,8373194.0,,0.19,,14.68,52.21,110.08,44.36,59.04,77.66,36.61,,,,636.0,997.0,4325.0,13104.0,19974.0,1913.0,16338.0,,211.0,,291608.0,306910.0,980012.0,768600.0,1104349.0,695148.0,760986.0,
2021-10-17,34413.0,,1799795.0,,4711670.0,6812629.0,10016326.0,3739028.0,8385029.0,,0.21,,14.68,,110.07,44.35,59.03,77.66,36.62,,,,675.0,,4154.0,13259.0,23016.0,2136.0,17519.0,,423.0,,291608.0,,979726.0,768389.0,1104112.0,695185.0,761136.0,
2021-10-18,59931.0,759550.0,1798934.0,,4726019.0,6776570.0,10026171.0,3736291.0,,,0.21,2.93,14.68,,110.09,44.35,59.04,77.66,,,,420.0,623.0,,3553.0,11581.0,18130.0,1834.0,,,423.0,56284.0,291583.0,,980174.0,768414.0,1104386.0,695310.0,,
2021-10-19,59153.0,,1801216.0,,4722308.0,,10024473.0,3737294.0,,,0.21,,14.68,,110.09,,59.05,77.66,,,,,529.0,,3437.0,,16268.0,1717.0,,,423.0,,291583.0,,979987.0,,1104498.0,695247.0,,
2021-10-20,58645.0,,1798809.0,1449938.0,4715210.0,,10016174.0,3738996.0,,,0.21,,14.67,52.19,110.09,,59.04,77.65,,,,,519.0,1276.0,3530.0,,16515.0,1736.0,,,423.0,,291458.0,307122.0,979813.0,,1104560.0,695110.0,,
2021-10-21,113172.0,,1794733.0,,4741162.0,,10005764.0,,8310740.0,,0.22,,14.68,,110.1,,59.04,,36.6,,,,519.0,,3401.0,,16203.0,,16098.0,,423.0,,291558.0,,979850.0,,1104361.0,,760737.0,
2021-10-22,126873.0,,1803009.0,,4731765.0,,9987771.0,,,,0.22,,14.68,,110.1,,59.04,,,,,,565.0,,3329.0,,17502.0,,,,535.0,,291545.0,,979639.0,,1104336.0,,,
2021-10-23,151266.0,764660.0,1803540.0,,4723805.0,6869452.0,9997111.0,,,,0.23,2.92,14.68,,110.1,44.38,59.05,,,,,155.0,675.0,,4140.0,13381.0,21496.0,,,,535.0,56184.0,291471.0,,979676.0,769297.0,1104511.0,,,
2021-10-24,148265.0,,,1451617.0,4716813.0,6893868.0,9981625.0,3717699.0,,,0.23,,,52.18,110.1,44.38,59.07,77.66,,,,,,1081.0,4447.0,13030.0,22353.0,3319.0,,,535.0,,,306997.0,979614.0,769521.0,1105021.0,695048.0,,
2021-10-25,185072.0,,,,4703502.0,6900490.0,9983288.0,,,,0.25,,,,110.11,44.39,59.07,,,,,,,,3651.0,11117.0,17533.0,,,,634.0,,,,979739.0,769658.0,1104921.0,,,
2021-10-26,240773.0,,,,4704258.0,6908975.0,9978283.0,,8296797.0,,0.27,,,,110.12,44.38,59.07,,36.63,,,,,,3454.0,11568.0,17803.0,,12517.0,,858.0,,,,979987.0,769546.0,1105095.0,,761347.0,
2021-10-27,270332.0,771750.0,1798425.0,,4695929.0,6906252.0,9937270.0,,8287121.0,,0.29,2.92,14.68,,110.12,44.38,59.09,,36.62,,,270.0,587.0,,3564.0,11094.0,17582.0,,14589.0,,958.0,56197.0,291483.0,,979801.0,769645.0,1105593.0,,761235.0,
2021-10-28,288284.0,,,,4705140.0,6933234.0,9953634.0,,8284516.0,,0.39,,,,110.16,44.38,59.12,,36.63,,51502.0,,,,3265.0,10727.0,17357.0,,14099.0,,2774.0,,,,980186.0,769558.0,1106203.0,,761335.0,
2021-10-29,614495.0,,,1449949.0,4690431.0,6957940.0,9953224.0,3721885.0,8294664.0,,0.8300000000000001,,,52.18,110.16,44.39,59.12,77.66,36.63,,33213.0,,,905.0,3246.0,11235.0,19264.0,1538.0,13220.0,,13959.0,,,307171.0,980025.0,769670.0,1106277.0,694625.0,761260.0,
2021-10-30,1043440.0,,,,4690456.0,6978449.0,9967290.0,,8301839.0,,1.3900000000000001,,,,110.18,44.39,59.13,,36.64,,35496.0,,,,4022.0,12463.0,23149.0,,15808.0,,28117.0,,,,980385.0,769583.0,1106402.0,,761384.0,
2021-10-31,1590012.0,758332.0,,,4693479.0,6983862.0,9970130.0,,8297502.0,,2.07,2.92,,,110.18,44.39,59.13,,36.64,,37829.0,204.0,,,4137.0,14514.0,25723.0,,16046.0,,45572.0,56109.0,,,980099.0,769583.0,1106464.0,,761397.0,
2021-11-01,2232227.0,,1798564.0,,4697599.0,6992186.0,9954105.0,,8293780.0,,2.81,,14.67,,110.21,44.4,59.18,,36.63,,35586.0,,669.0,,3939.0,11624.0,19189.0,,16502.0,,65030.0,,291259.0,,980672.0,770043.0,1107534.0,,761210.0,
2021-11-02,2770854.0,,,1451294.0,4698336.0,6975734.0,9988094.0,3723276.0,8267009.0,,3.2,,,52.17,110.2,44.42,59.2,77.66,36.63,,32026.0,,,1587.0,3413.0,12859.0,20891.0,2670.0,14577.0,,74796.0,,,307482.0,980373.0,770454.0,1108019.0,694165.0,760999.0,
2021-11-03,3186408.0,,,,4694994.0,6979021.0,10001449.0,,8271009.0,,3.47,,,,110.23,44.42,59.23,,36.63,,30767.0,,,,3416.0,11118.0,18513.0,,14636.0,,81887.0,,,,980609.0,770491.0,1108790.0,,761011.0,
2021-11-04,3667535.0,,,,4680274.0,6957202.0,10007287.0,,8265512.0,,3.71,,,,110.22,44.42,59.25,,36.64,,29157.0,,,,3505.0,11585.0,19657.0,,13028.0,,87809.0,,,,980522.0,770690.0,1109151.0,,761247.0,
2021-11-05,4073403.0,730362.0,1790375.0,,4679215.0,6959389.0,10025521.0,,8267976.0,,3.87,2.92,14.67,,110.22,44.42,59.25,,36.64,,27803.0,166.0,1126.0,,3633.0,11401.0,19336.0,,16290.0,,92027.0,56010.0,291172.0,,980485.0,770616.0,1109064.0,,761359.0,
2021-11-06,4299458.0,,,,4693949.0,6931863.0,10035677.0,,8277059.0,,4.02,,,,110.23,44.42,59.26,,36.64,,33182.0,,,,4252.0,14069.0,25033.0,,16944.0,,95697.0,,,,980622.0,770628.0,1109363.0,,761260.0,
2021-11-07,4560521.0,,,1445710.0,4698653.0,6908801.0,10061853.0,3729620.0,8259967.0,,4.19,,,52.16,110.24,44.43,59.27,77.63,36.65,,33407.0,,,1154.0,4488.0,14896.0,26505.0,2339.0,18426.0,,99803.0,,,307594.0,980858.0,770964.0,1109562.0,693705.0,761608.0,
2021-11-08,4924804.0,,,,4691586.0,6870717.0,10063526.0,,8269426.0,,4.32,,,,110.25,44.43,59.28,,36.66,,27680.0,,,,3652.0,11364.0,19429.0,,15193.0,,103162.0,,,,981020.0,770840.0,1110047.0,,761845.0,
2021-11-09,5246025.0,738107.0,,,4680448.0,6848172.0,10099760.0,,8284093.0,,4.42,2.92,,,110.25,44.43,59.28,,36.67,,23104.0,281.0,,,3410.0,10196.0,17739.0,,15317.0,,105874.0,56022.0,,,980821.0,770753.0,1109947.0,,762044.0,
2021-11-10,5490836.0,,1779893.0,,4685153.0,6842765.0,10100462.0,,8282769.0,,4.54,,14.66,,110.26,44.43,59.28,,36.68,,22531.0,,575.0,,3408.0,10953.0,18386.0,,14876.0,,108698.0,,290786.0,,980808.0,770815.0,1109985.0,,762205.0,
2021-11-11,5688832.0,,,1452671.0,4683422.0,6823412.0,10119352.0,3728014.0,8257142.0,,4.64,,,52.17,110.28,44.43,59.29,77.66,36.69,,21039.0,,,1015.0,3532.0,10530.0,19276.0,1556.0,16168.0,,111211.0,,,307831.0,980995.0,770939.0,1110084.0,694140.0,762380.0,
2021-11-12,5884717.0,,,,4682654.0,6825853.0,10125393.0,,8269869.0,,4.72,,,,110.29,44.45,59.3,,36.7,,21489.0,,,,3738.0,13153.0,19528.0,,16415.0,,113077.0,,,,981455.0,771375.0,1110283.0,,762392.0,
2021-11-13,5986306.0,747865.0,,,4668295.0,6822101.0,10155698.0,,8299521.0,,4.79,2.91,,,110.31,44.46,59.3,,36.69,,23869.0,250.0,,,4513.0,14955.0,23823.0,,18590.0,,114832.0,55935.0,,,981580.0,771524.0,1110308.0,,762081.0,
2021-11-14,5972589.0,,1778260.0,,4670030.0,6846433.0,10185969.0,,8311159.0,,4.83,,14.66,,110.3,44.46,59.31,,36.7,,28362.0,,732.0,,4544.0,17619.0,25887.0,,18219.0,,115951.0,,290637.0,,981555.0,771748.0,1110706.0,,762131.0,
2021-11-15,5890835.0,,,1453595.0,4672040.0,6825488.0,10154125.0,3720148.0,8326134.0,,4.9,,,52.15,110.32,44.47,59.33,77.66,36.7,,22047.0,,,1467.0,3942.0,14140.0,19287.0,2415.0,17900.0,,117606.0,,,307619.0,981754.0,772171.0,1111204.0,693829.0,762143.0,
2021-11-16,5846409.0,,,,4671813.0,6845702.0,10148024.0,,8316839.0,,4.96,,,,110.34,44.49,59.34,,36.71,,17514.0,,,,3349.0,13463.0,17992.0,,15530.0,,119248.0,,,,982015.0,772519.0,1111540.0,,762243.0,
2021-11-17,5789814.0,,,,4668884.0,6866166.0,10127778.0,,8316960.0,,5.03,,,,110.35,44.48,59.34,,36.71,,17823.0,,,,3339.0,13948.0,18464.0,,14178.0,,120791.0,,,,982140.0,772320.0,1111515.0,,762355.0,
2021-11-18,5663445.0,751889.0,1780325.0,,4663211.0,6873212.0,10144089.0,,8301506.0,,5.07,2.91,14.65,,110.35,44.48,59.33,,36.72,,16200.0,126.0,849.0,,3391.0,13585.0,18288.0,,14146.0,,121687.0,55836.0,290450.0,,982077.0,772320.0,1111266.0,,762380.0,
2021-11-19,5574887.0,,,,4661275.0,6928711.0,10156654.0,3702651.0,8283934.0,,5.1,,,,110.35,44.5,59.36,77.65,36.73,,15799.0,,,,3314.0,14850.0,19674.0,2103.0,14807.0,,122595.0,,,,981978.0,772644.0,1111888.0,693269.0,762691.0,
2021-11-20,5479300.0,,,1450887.0,4673282.0,6979709.0,10129760.0,3701118.0,8299189.0,,5.15,,,52.14,110.39,44.5,59.37,77.67,36.73,,20323.0,,,1000.0,4146.0,16314.0,24108.0,1924.0,16758.0,,123615.0,,,307557.0,982351.0,772731.0,1112199.0,693294.0,762815.0,
