DATE,recent_playtime\COH,recent_playtime\victoria,recent_playtime\warhammer,popularity\COH_x,popularity\victoria_x,popularity\warhammer_x,popularity\COH_y,popularity\victoria_y,popularity\warhammer_y,AU\coh,AU\victoria,AU\warhammer
2021-03-28,4442328.0,984142.0,8360777.0,97.45,14.34,33.39,97.45,14.34,33.39,807317.0,148385.0,683242.0
2021-03-27,4437298.0,964379.0,8382572.0,97.41,14.34,33.37,97.41,14.34,33.37,806446.0,148385.0,682694.0
2021-03-26,4445467.0,967092.0,8394679.0,97.38,14.33,33.35,97.38,14.33,33.35,805787.0,147950.0,682259.0
2021-03-25,4436648.0,969749.0,8402133.0,97.34,14.31,33.33,97.34,14.31,33.33,804903.0,147626.0,681711.0
2021-03-24,4423773.0,963588.0,8336486.0,97.3,14.31,33.31,97.3,14.31,33.31,804033.0,147626.0,681164.0
2021-03-23,4406888.0,962165.0,8343138.0,97.29,14.31,33.3,97.29,14.31,33.3,803809.0,147626.0,680828.0
2021-03-22,4425295.0,959111.0,8376704.0,97.27,14.31,33.29,97.27,14.31,33.29,803373.0,147514.0,680617.0
2021-03-21,4432961.0,960245.0,8406300.0,97.24,14.31,33.28,97.24,14.31,33.28,802826.0,147514.0,680169.0
2021-03-20,4443031.0,961911.0,8445373.0,97.23,14.3,33.26,97.23,14.3,33.26,802602.0,147178.0,679621.0
2021-03-19,4444205.0,964352.0,8479717.0,97.17,14.29,33.21,97.17,14.29,33.21,801295.0,147079.0,678427.0
2021-03-18,4436923.0,967203.0,8485119.0,97.13,14.29,33.19,97.13,14.29,33.19,800524.0,146967.0,678091.0
2021-03-17,4470730.0,959910.0,8459228.0,97.09,14.29,33.17,97.09,14.29,33.17,799753.0,146967.0,677432.0
2021-03-16,4476219.0,959955.0,8434645.0,97.06,14.28,33.16,97.06,14.28,33.16,799093.0,146743.0,677208.0
2021-03-15,4475937.0,962454.0,8427032.0,97.03,14.28,33.15,97.03,14.28,33.15,798334.0,146743.0,676884.0
2021-03-14,4470198.0,960884.0,8428428.0,96.99,14.27,33.12,96.99,14.27,33.12,797563.0,146519.0,676001.0
2021-03-13,4481544.0,958921.0,8438706.0,96.96,14.27,33.11,96.96,14.27,33.11,796904.0,146420.0,675677.0
2021-03-12,4475621.0,964664.0,8409321.0,96.92,14.26,33.09,96.92,14.26,33.09,796145.0,146308.0,675354.0
2021-03-11,4469175.0,968087.0,8391069.0,96.86,14.26,33.08,96.86,14.26,33.08,794888.0,146308.0,675018.0
2021-03-10,4458792.0,973341.0,8398476.0,96.81,14.26,33.05,96.81,14.26,33.05,793570.0,146295.0,674433.0
2021-03-09,4417854.0,966394.0,8452240.0,96.76,14.26,33.02,96.76,14.26,33.02,792350.0,146295.0,673650.0
2021-03-08,4410090.0,963664.0,8445715.0,96.72,14.24,33.02,96.72,14.24,33.02,791367.0,145972.0,673650.0
2021-03-07,4404168.0,960250.0,8489697.0,96.69,14.24,33.0,96.69,14.24,33.0,790820.0,145860.0,672990.0
2021-03-06,4404573.0,976416.0,8479688.0,96.66,14.23,32.98,96.66,14.23,32.98,790385.0,145748.0,672555.0
2021-03-05,4405582.0,980200.0,8485618.0,96.62,14.23,32.98,96.62,14.23,32.98,789501.0,145636.0,672343.0
2021-03-04,4378716.0,969121.0,8475953.0,96.58,14.22,32.96,96.58,14.22,32.96,788406.0,145524.0,671796.0
2021-03-03,4367468.0,966344.0,8479318.0,96.53,14.21,32.95,96.53,14.21,32.95,787212.0,145200.0,671796.0
2021-03-02,4357691.0,963908.0,8463028.0,96.51,14.21,32.94,96.51,14.21,32.94,787088.0,145088.0,671348.0
2021-03-01,4344995.0,964353.0,8425219.0,96.48,14.21,32.92,96.48,14.21,32.92,786316.0,145088.0,670900.0
2021-02-28,4337732.0,958769.0,8458520.0,96.44,14.19,32.9,96.44,14.19,32.9,785445.0,144752.0,670353.0
2021-02-27,4336361.0,949546.0,8467658.0,96.42,14.18,32.86,96.42,14.18,32.86,785110.0,144541.0,669370.0
2021-02-26,4352510.0,953585.0,8457481.0,96.39,14.18,32.83,96.39,14.18,32.83,784562.0,144429.0,668499.0
2021-02-25,4346540.0,952332.0,8438493.0,96.35,14.18,32.8,96.35,14.18,32.8,783803.0,144429.0,667504.0
2021-02-24,4328778.0,954382.0,8414815.0,96.33,14.17,32.78,96.33,14.17,32.78,783355.0,144317.0,666956.0
2021-02-23,4311171.0,938777.0,8418825.0,96.3,14.16,32.76,96.3,14.16,32.76,782497.0,143882.0,666533.0
2021-02-22,4283008.0,930246.0,8428228.0,96.27,14.15,32.73,96.27,14.15,32.73,782049.0,143882.0,665774.0
2021-02-21,4288061.0,929393.0,8361892.0,96.26,14.15,32.7,96.26,14.15,32.7,781838.0,143882.0,665003.0
2021-02-20,4295043.0,929836.0,8350481.0,96.23,14.15,32.67,96.23,14.15,32.67,781290.0,143670.0,664120.0
2021-02-19,4291589.0,931162.0,8328422.0,96.18,14.14,32.65,96.18,14.14,32.65,780295.0,143446.0,663460.0
2021-02-18,4289167.0,932968.0,8274959.0,96.15,14.12,32.62,96.15,14.12,32.62,779536.0,143011.0,662801.0
2021-02-17,4275645.0,925820.0,8246723.0,96.11,14.11,32.59,96.11,14.11,32.59,778877.0,142675.0,662154.0
2021-02-16,4293712.0,920423.0,8193735.0,96.07,14.1,32.52,96.07,14.1,32.52,778105.0,142351.0,660288.0
2021-02-15,4315655.0,925891.0,8091635.0,96.03,14.09,32.47,96.03,14.09,32.47,777122.0,142127.0,659081.0
2021-02-14,4315856.0,921254.0,8061463.0,96.0,14.08,32.4,96.0,14.08,32.4,776575.0,141804.0,657439.0
2021-02-13,4303930.0,919396.0,8049162.0,95.97,14.07,32.34,95.97,14.07,32.34,776028.0,141580.0,655797.0
2021-02-12,4310216.0,912598.0,8008112.0,95.92,14.06,32.31,95.92,14.06,32.31,775157.0,141368.0,655137.0
2021-02-11,4300112.0,917809.0,7993439.0,95.88,14.05,32.27,95.88,14.05,32.27,774174.0,141145.0,654042.0
2021-02-10,4285455.0,915456.0,7964279.0,95.81,14.04,32.23,95.81,14.04,32.23,772967.0,140933.0,652948.0
2021-02-09,4264110.0,915609.0,7920026.0,95.79,14.03,32.19,95.79,14.03,32.19,772420.0,140597.0,651977.0
2021-02-08,4267709.0,910586.0,7888907.0,95.76,14.02,32.12,95.76,14.02,32.12,771984.0,140386.0,649999.0
2021-02-07,4240522.0,911176.0,7890369.0,95.72,13.99,32.09,95.72,13.99,32.09,771225.0,139614.0,649016.0
2021-02-06,4243652.0,918495.0,7896731.0,95.69,13.97,32.07,95.69,13.97,32.07,770678.0,139067.0,648357.0
2021-02-05,4235195.0,913381.0,7900249.0,95.65,13.96,32.01,95.65,13.96,32.01,769795.0,138743.0,646826.0
2021-02-04,4215915.0,917491.0,7938741.0,95.64,13.95,31.95,95.64,13.95,31.95,769571.0,138631.0,645184.0
2021-02-03,4214257.0,914380.0,7927487.0,95.61,13.95,31.93,95.61,13.95,31.93,769023.0,138631.0,644637.0
2021-02-02,4208463.0,916411.0,7898808.0,95.57,13.94,31.91,95.57,13.94,31.91,768152.0,138519.0,644201.0
2021-02-01,4188211.0,915577.0,7899959.0,95.52,13.94,31.9,95.52,13.94,31.9,766834.0,138408.0,643865.0
2021-01-31,4178122.0,911668.0,7911157.0,95.47,13.94,31.87,95.47,13.94,31.87,765963.0,138408.0,643107.0
2021-01-30,4165929.0,917565.0,7941119.0,95.42,13.93,31.86,95.42,13.93,31.86,764868.0,138196.0,642659.0
2021-01-29,4156591.0,920852.0,7939766.0,95.38,13.92,31.85,95.38,13.92,31.85,763773.0,137972.0,642447.0
2021-01-28,4167348.0,916880.0,7961060.0,95.33,13.91,31.81,95.33,13.91,31.81,763002.0,137748.0,641352.0
2021-01-27,4166196.0,908687.0,7973473.0,95.28,13.91,31.79,95.28,13.91,31.79,761907.0,137748.0,640805.0
2021-01-26,4158209.0,920978.0,7988924.0,95.19,13.9,31.77,95.19,13.9,31.77,760265.0,137649.0,640469.0
2021-01-25,4148638.0,919221.0,8035840.0,95.13,13.9,31.76,95.13,13.9,31.76,758958.0,137537.0,640146.0
2021-01-24,4135936.0,922694.0,8013685.0,95.08,13.89,31.74,95.08,13.89,31.74,757752.0,137537.0,639598.0
2021-01-23,4140623.0,922879.0,8040366.0,95.05,13.89,31.72,95.05,13.89,31.72,756980.0,137425.0,639275.0
2021-01-22,4119500.0,925515.0,8011324.0,95.03,13.89,31.72,95.03,13.89,31.72,756557.0,137425.0,639237.0
2021-01-21,4119620.0,926527.0,7998168.0,95.02,13.89,31.73,95.02,13.89,31.73,756383.0,137487.0,639436.0
2021-01-20,4119873.0,926552.0,8038997.0,95.03,13.89,31.74,95.03,13.89,31.74,756035.0,137362.0,639586.0
2021-01-18,4137507.0,931604.0,8024294.0,95.03,13.88,31.71,95.03,13.88,31.71,755948.0,137213.0,638852.0
2021-01-17,4104640.0,926434.0,8000635.0,95.01,13.88,31.7,95.01,13.88,31.7,755363.0,137064.0,638590.0
2021-01-16,4089525.0,928460.0,8010119.0,95.01,13.88,31.69,95.01,13.88,31.69,755201.0,137101.0,638192.0
2021-01-15,4086826.0,926516.0,8017915.0,94.99,13.89,31.67,94.99,13.89,31.67,754442.0,137051.0,637794.0
2021-01-14,4091866.0,927981.0,8024688.0,94.98,13.89,31.66,94.98,13.89,31.66,753733.0,137002.0,637297.0
2021-01-13,4097487.0,909250.0,8000782.0,94.96,13.89,31.65,94.96,13.89,31.65,753372.0,136827.0,637222.0
2021-01-12,4086831.0,907701.0,7976135.0,94.97,13.89,31.64,94.97,13.89,31.64,753123.0,136890.0,636923.0
2021-01-11,4067356.0,902547.0,7957132.0,94.96,13.88,31.62,94.96,13.88,31.62,752899.0,136604.0,636500.0
2021-01-10,4084122.0,895163.0,7955929.0,94.9,13.87,31.59,94.9,13.87,31.59,752016.0,136442.0,635766.0
2021-01-09,4076221.0,897968.0,7936579.0,94.88,13.86,31.56,94.88,13.86,31.56,751618.0,136280.0,634846.0
2021-01-08,4063003.0,897519.0,7940272.0,94.85,13.86,31.55,94.85,13.86,31.55,750735.0,136218.0,634448.0
2021-01-07,4071191.0,903210.0,7888117.0,94.9,13.87,31.55,94.9,13.87,31.55,750125.0,135957.0,634323.0
2021-01-06,4125043.0,894886.0,7877262.0,94.97,13.88,31.55,94.97,13.88,31.55,750337.0,135820.0,634273.0
2021-01-05,4148291.0,892077.0,7896138.0,95.17,13.91,31.66,95.17,13.91,31.66,752837.0,136355.0,637010.0
2021-01-04,4153570.0,885930.0,7858005.0,95.11,13.88,31.61,95.11,13.88,31.61,751618.0,135845.0,636202.0
2021-01-03,4126869.0,890094.0,7836748.0,95.0,13.87,31.55,95.0,13.87,31.55,749428.0,135683.0,634497.0
2021-01-02,4119485.0,892643.0,7804012.0,94.95,13.86,31.47,94.95,13.86,31.47,748495.0,135372.0,632594.0
2021-01-01,4129132.0,889251.0,7804323.0,94.85,13.84,31.41,94.85,13.84,31.41,746791.0,134986.0,631288.0
2020-12-31,4128588.0,884187.0,7791646.0,94.77,13.83,31.32,94.77,13.83,31.32,745236.0,134949.0,628998.0
2020-12-30,4164328.0,887879.0,7779713.0,94.7,13.81,31.29,94.7,13.81,31.29,744079.0,134551.0,628264.0
2020-12-29,4157204.0,889307.0,7803246.0,94.65,13.8,31.2,94.65,13.8,31.2,743108.0,134364.0,626174.0
2020-12-28,4148323.0,888849.0,7813096.0,94.53,13.79,31.11,94.53,13.79,31.11,740757.0,134215.0,623935.0
2020-12-27,4145603.0,884630.0,7834557.0,94.48,13.77,31.07,94.48,13.77,31.07,739749.0,133817.0,623126.0
2020-12-26,4142776.0,887484.0,7868977.0,94.39,13.77,31.01,94.39,13.77,31.01,737709.0,133692.0,621521.0
2020-12-25,4129847.0,884294.0,7887750.0,94.31,13.76,30.97,94.31,13.76,30.97,736017.0,133431.0,620613.0
2020-12-24,4124235.0,883872.0,7908576.0,94.28,13.75,30.92,94.28,13.75,30.92,735482.0,133282.0,619568.0
2020-12-23,4135739.0,881393.0,7967213.0,94.2,13.74,30.88,94.2,13.74,30.88,733964.0,133132.0,618747.0
2020-12-22,4144582.0,884693.0,7996706.0,94.13,13.72,30.86,94.13,13.72,30.86,732757.0,132747.0,618287.0
2020-12-21,4136939.0,882837.0,8023462.0,94.05,13.7,30.8,94.05,13.7,30.8,731886.0,132311.0,616806.0
2020-12-20,4136949.0,888004.0,8057405.0,93.95,13.69,30.79,93.95,13.69,30.79,729722.0,132150.0,616371.0
2020-12-19,4135921.0,889901.0,8090704.0,93.92,13.69,30.75,93.92,13.69,30.75,729125.0,132000.0,615450.0
2020-12-18,4145073.0,887466.0,8096350.0,88.26,12.86,28.89,88.26,12.86,28.89,685033.0,123851.0,578052.0
2020-12-17,4139067.0,884146.0,8050994.0,88.23,12.84,28.87,88.23,12.84,28.87,684486.0,123503.0,577641.0
2020-12-16,4143720.0,889199.0,8014314.0,88.15,12.83,28.84,88.15,12.83,28.84,683578.0,123428.0,576820.0
2020-12-15,4145137.0,888286.0,8001002.0,88.08,12.81,28.82,88.08,12.81,28.82,682744.0,122943.0,576372.0
2020-12-14,4148334.0,891396.0,7993798.0,88.03,12.8,28.8,88.03,12.8,28.8,681948.0,122869.0,575937.0
2020-12-13,4167803.0,906057.0,7995896.0,87.95,12.78,28.78,87.95,12.78,28.78,680418.0,122421.0,575464.0
2020-12-12,4177714.0,905944.0,7957950.0,87.92,12.77,28.73,87.92,12.77,28.73,679995.0,121973.0,573971.0
2020-12-11,4161226.0,890862.0,7878775.0,87.86,12.75,28.71,87.86,12.75,28.71,678999.0,121724.0,573498.0
2020-12-10,4172284.0,888639.0,7764733.0,87.8,12.74,28.66,87.8,12.74,28.66,678103.0,121463.0,572068.0
2020-12-09,4163413.0,887969.0,7753665.0,87.73,12.73,28.62,87.73,12.73,28.62,676523.0,121301.0,571135.0
2020-12-08,4160493.0,882676.0,7651552.0,87.62,12.72,28.54,87.62,12.72,28.54,674732.0,121002.0,568858.0
2020-12-07,4159780.0,889795.0,7550830.0,87.57,12.7,28.46,87.57,12.7,28.46,674122.0,120729.0,566569.0
2020-12-06,4129241.0,880017.0,7496025.0,87.47,12.69,28.41,87.47,12.69,28.41,672020.0,120480.0,565225.0
2020-12-05,4119929.0,871636.0,7483789.0,87.42,12.68,28.32,87.42,12.68,28.32,671298.0,120343.0,562911.0
2020-12-04,4123027.0,862977.0,7470161.0,87.38,12.66,28.28,87.38,12.66,28.28,670676.0,119659.0,561704.0
2020-12-03,4113679.0,866808.0,7483928.0,87.26,12.65,28.23,87.26,12.65,28.23,668063.0,119522.0,560361.0
2020-12-02,4115789.0,863752.0,7440105.0,87.19,12.63,28.13,87.19,12.63,28.13,666683.0,119174.0,557910.0
2020-12-01,4110237.0,868144.0,7411879.0,86.94,12.59,28.02,86.94,12.59,28.02,664045.0,118651.0,555446.0
2020-11-30,4104748.0,863158.0,7384697.0,86.87,12.57,27.94,86.87,12.57,27.94,662627.0,118290.0,553431.0
2020-11-29,4097122.0,859361.0,7408688.0,86.8,12.57,27.87,86.8,12.57,27.87,661109.0,118265.0,551664.0
2020-11-28,4106965.0,861444.0,7362133.0,86.71,12.55,27.84,86.71,12.55,27.84,659317.0,117905.0,550719.0
2020-11-27,4119550.0,862452.0,7333426.0,86.67,12.55,27.78,86.67,12.55,27.78,658720.0,117880.0,549363.0
2020-11-26,4104545.0,,7326249.0,86.6,,27.74,86.6,,27.74,657364.0,,548231.0
2020-11-25,4104522.0,861693.0,7308289.0,86.55,12.53,27.67,86.55,12.53,27.67,656443.0,117482.0,546352.0
2020-11-24,4108214.0,868394.0,7303912.0,86.34,12.5,27.59,86.34,12.5,27.59,653669.0,117171.0,544225.0
2020-11-22,4109951.0,862239.0,7276279.0,86.26,12.5,27.51,86.26,12.5,27.51,652400.0,117108.0,542085.0
2020-11-21,4130487.0,879181.0,7298566.0,86.18,12.48,27.46,86.18,12.48,27.46,650957.0,116847.0,540803.0
2020-11-19,4133372.0,,,86.08,,,86.08,,,649190.0,,
2020-11-18,4148313.0,864686.0,7290393.0,86.02,12.45,27.39,86.02,12.45,27.39,648282.0,116312.0,539012.0
2020-11-17,4151584.0,866000.0,7284098.0,85.83,12.43,27.32,85.83,12.43,27.32,645769.0,116013.0,537282.0
2020-11-15,4132076.0,858774.0,7281886.0,85.74,12.41,27.27,85.74,12.41,27.27,644015.0,115640.0,536088.0
2020-11-14,4116112.0,855933.0,7277206.0,85.68,12.4,27.24,85.68,12.4,27.24,642833.0,115391.0,535242.0
2020-11-12,4123051.0,,,85.59,,,85.59,,,641104.0,,
2020-11-11,4138541.0,891481.0,7356778.0,86.5,12.56,27.5,86.5,12.56,27.5,653433.0,117108.0,541562.0
2020-11-10,4187828.0,852199.0,7498104.0,87.76,12.76,28.09,87.76,12.76,28.09,670191.0,119422.0,555944.0
2020-11-08,4158313.0,856958.0,,89.1,13.02,,89.1,13.02,,687584.0,122968.0,
2020-11-07,4195676.0,866912.0,7671534.0,89.85,13.26,29.22,89.85,13.26,29.22,698233.0,125842.0,583389.0
2020-11-06,4250281.0,874911.0,7748431.0,91.03,13.54,29.72,91.03,13.54,29.72,712652.0,129512.0,595905.0
2020-11-05,4309659.0,878561.0,7798256.0,91.74,13.71,30.14,91.74,13.71,30.14,727047.0,131677.0,606642.0
2020-11-04,4317551.0,884356.0,7774875.0,91.64,13.62,30.11,91.64,13.62,30.11,726450.0,130831.0,606293.0
2020-11-03,4339105.0,890069.0,7788543.0,91.44,13.59,30.05,91.44,13.59,30.05,725479.0,130532.0,605273.0
2020-11-02,4354946.0,894700.0,7783342.0,91.06,13.55,29.93,91.06,13.55,29.93,723999.0,130333.0,602922.0
2020-11-01,4358758.0,901306.0,7795725.0,90.82,13.51,29.89,90.82,13.51,29.89,722879.0,130184.0,602412.0
2020-10-31,4378490.0,902877.0,7812081.0,90.47,13.47,29.83,90.47,13.47,29.83,721274.0,129773.0,601578.0
2020-10-30,4381877.0,902863.0,7805581.0,90.1,13.42,29.74,90.1,13.42,29.74,719308.0,129475.0,600135.0
2020-10-29,4385913.0,906179.0,7804789.0,89.83,13.39,29.66,89.83,13.39,29.66,717567.0,129325.0,599015.0
2020-10-28,4381879.0,906565.0,7769754.0,89.58,13.36,29.58,89.58,13.36,29.58,715240.0,129164.0,597448.0
2020-10-27,4387869.0,911786.0,7769019.0,89.38,13.33,29.52,89.38,13.33,29.52,713150.0,128915.0,596191.0
2020-10-26,4371765.0,914694.0,7780459.0,89.25,13.31,29.46,89.25,13.31,29.46,711110.0,128517.0,595022.0
2020-10-25,4350174.0,909464.0,7805099.0,89.03,13.29,29.38,89.03,13.29,29.38,709169.0,128355.0,593578.0
2020-10-24,4334940.0,905486.0,7820479.0,88.85,13.25,29.31,88.85,13.25,29.31,707191.0,127833.0,592247.0
2020-10-23,4317967.0,911044.0,7793309.0,88.74,13.23,29.26,88.74,13.23,29.26,706009.0,127571.0,591314.0
2020-10-22,4292266.0,905535.0,7794826.0,88.52,13.21,29.19,88.52,13.21,29.19,702824.0,127285.0,589871.0
2020-10-21,4267667.0,899349.0,7781284.0,88.3,13.19,29.12,88.3,13.19,29.12,699689.0,127111.0,588291.0
2020-10-20,4223884.0,907656.0,7759483.0,87.93,13.17,28.99,87.93,13.17,28.99,693966.0,126999.0,585741.0
2020-10-19,4189966.0,901229.0,7766703.0,87.66,13.13,28.91,87.66,13.13,28.91,689736.0,126564.0,583924.0
2020-10-18,4156249.0,900299.0,7714292.0,87.41,13.11,28.82,87.41,13.11,28.82,686812.0,126290.0,582095.0
2020-10-17,4129810.0,894200.0,7686705.0,87.19,13.09,28.75,87.19,13.09,28.75,684349.0,126141.0,580727.0
2020-10-16,4096831.0,888481.0,7702268.0,86.98,13.06,28.69,86.98,13.06,28.69,681612.0,125630.0,579657.0
2020-10-15,4093047.0,886726.0,7707406.0,86.66,13.05,28.58,86.66,13.05,28.58,677568.0,125481.0,577355.0
2020-10-14,4082678.0,880979.0,7716596.0,86.48,13.02,28.5,86.48,13.02,28.5,675740.0,125183.0,575862.0
2020-10-13,4053631.0,882081.0,7691893.0,86.33,13.0,28.35,86.33,13.0,28.35,674433.0,125008.0,572702.0
2020-10-12,4041282.0,902993.0,7692397.0,86.08,12.97,28.18,86.08,12.97,28.18,671522.0,124511.0,569729.0
2020-10-11,4023852.0,899084.0,7719031.0,85.88,12.94,27.99,85.88,12.94,27.99,668984.0,124113.0,566146.0
2020-10-10,4013078.0,894761.0,7773381.0,85.76,12.92,27.9,85.76,12.92,27.9,667976.0,123851.0,564939.0
2020-10-09,4010819.0,893385.0,7787661.0,85.64,12.91,27.83,85.64,12.91,27.83,667106.0,123814.0,563857.0
2020-10-08,4000862.0,892151.0,7757569.0,85.5,12.89,27.77,85.5,12.89,27.77,666172.0,123665.0,562961.0
2020-10-07,4007775.0,892062.0,7759064.0,85.37,12.87,27.73,85.37,12.87,27.73,665501.0,123379.0,562065.0
2020-10-06,4006092.0,891964.0,7768377.0,85.11,12.84,27.64,85.11,12.84,27.64,663435.0,123242.0,560261.0
2020-10-05,3995685.0,871627.0,7779492.0,84.82,12.81,27.57,84.82,12.81,27.57,662229.0,123192.0,559079.0
2020-10-04,4033245.0,872017.0,7750643.0,84.61,12.79,27.52,84.61,12.79,27.52,661034.0,123030.0,558047.0
2020-10-03,4026776.0,882636.0,7780162.0,84.46,12.77,27.45,84.46,12.77,27.45,659852.0,122869.0,556666.0
2020-10-02,4043051.0,881251.0,7800435.0,84.27,12.75,27.4,84.27,12.75,27.4,659006.0,122707.0,555869.0
2020-10-01,3997015.0,876393.0,7780687.0,84.12,12.73,27.35,84.12,12.73,27.35,657961.0,122657.0,554862.0
2020-09-30,3985738.0,878814.0,7707319.0,83.99,12.72,27.3,83.99,12.72,27.3,657090.0,122632.0,554128.0
2020-09-29,3991525.0,879069.0,7757133.0,83.87,12.7,27.24,83.87,12.7,27.24,656518.0,122358.0,552796.0
2020-09-28,3984130.0,876277.0,7734750.0,83.72,12.66,27.18,83.72,12.66,27.18,654975.0,121724.0,551764.0
2020-09-27,3960113.0,872013.0,7740175.0,83.58,12.63,27.14,83.58,12.63,27.14,653818.0,121338.0,550992.0
2020-09-26,3955215.0,872566.0,7749247.0,83.27,12.59,27.09,83.27,12.59,27.09,652860.0,120928.0,550395.0
2020-09-25,3966133.0,878382.0,7757327.0,82.96,12.53,27.02,82.96,12.53,27.02,651902.0,120654.0,549500.0
2020-09-24,3964628.0,878377.0,7854696.0,82.62,12.49,26.9,82.62,12.49,26.9,650758.0,120592.0,547944.0
2020-09-23,3969854.0,866819.0,7858800.0,82.44,12.45,26.82,82.44,12.45,26.82,649551.0,120306.0,546427.0
2020-09-22,3969556.0,864638.0,7842624.0,82.25,12.43,26.75,82.25,12.43,26.75,648220.0,120107.0,545394.0
2020-09-21,3980398.0,857297.0,7873713.0,82.03,12.37,26.71,82.03,12.37,26.71,647100.0,119597.0,544884.0
2020-09-20,3978572.0,855456.0,7890615.0,81.87,12.35,26.66,81.87,12.35,26.66,645856.0,119323.0,544361.0
2020-09-19,3962826.0,861268.0,7885035.0,81.72,12.33,26.63,81.72,12.33,26.63,644040.0,119273.0,544013.0
2020-09-18,3951919.0,858503.0,7892450.0,81.6,12.32,26.59,81.6,12.32,26.59,642920.0,119223.0,543267.0
2020-09-17,3954587.0,854593.0,7920856.0,81.47,12.3,26.56,81.47,12.3,26.56,641327.0,118850.0,542868.0
2020-09-16,3953921.0,855008.0,7947016.0,81.29,12.27,26.51,81.29,12.27,26.51,640345.0,118813.0,542010.0
2020-09-15,3947520.0,859693.0,7938574.0,81.17,12.26,26.47,81.17,12.26,26.47,639225.0,118663.0,541400.0
2020-09-14,3974971.0,854027.0,7984694.0,80.95,12.24,26.44,80.95,12.24,26.44,637309.0,118601.0,540965.0
2020-09-13,3977139.0,855580.0,7993050.0,80.8,12.23,26.36,80.8,12.23,26.36,636214.0,118576.0,539522.0
2020-09-12,3990252.0,856076.0,8004309.0,80.65,12.21,26.32,80.65,12.21,26.32,635306.0,118303.0,538999.0
2020-09-11,3991370.0,856092.0,8042244.0,80.48,12.19,26.27,80.48,12.19,26.27,633776.0,118029.0,538203.0
2020-09-10,3981355.0,863564.0,8052281.0,80.33,12.17,26.21,80.33,12.17,26.21,632942.0,117979.0,537146.0
2020-09-09,3997639.0,864088.0,8058978.0,80.19,12.15,26.15,80.19,12.15,26.15,631611.0,117793.0,535777.0
2020-09-08,3992824.0,869678.0,8086674.0,80.06,12.14,26.1,80.06,12.14,26.1,630802.0,117656.0,534769.0
2020-09-07,3989297.0,875339.0,8108147.0,79.91,12.12,26.06,79.91,12.12,26.06,629085.0,117382.0,533998.0
2020-09-06,3987067.0,885106.0,8130327.0,79.73,12.08,26.01,79.73,12.08,26.01,627568.0,117220.0,533314.0
2020-09-05,3982814.0,877679.0,8132840.0,79.61,12.07,25.96,79.61,12.07,25.96,626037.0,117171.0,532405.0
2020-09-04,3981364.0,887739.0,8158234.0,79.48,12.04,25.91,79.48,12.04,25.91,625067.0,117009.0,531709.0
2020-09-03,3988494.0,896937.0,8156100.0,79.35,12.01,25.85,79.35,12.01,25.85,623487.0,116511.0,530490.0
2020-09-02,4006155.0,892907.0,8137740.0,79.22,12.0,25.8,79.22,12.0,25.8,622168.0,116362.0,529569.0
2020-09-01,4005637.0,895248.0,8185821.0,79.09,11.99,25.73,79.09,11.99,25.73,620974.0,116300.0,528287.0
2020-08-31,3993202.0,892515.0,8210993.0,78.95,11.96,25.69,78.95,11.96,25.69,619182.0,116250.0,527553.0
2020-08-30,3991860.0,890126.0,8222491.0,78.87,11.95,25.63,78.87,11.95,25.63,618535.0,116113.0,526496.0
2020-08-29,3982112.0,891411.0,8206754.0,78.72,11.93,25.55,78.72,11.93,25.55,617353.0,115839.0,524779.0
2020-08-28,3976991.0,899247.0,8199986.0,78.56,11.9,25.51,78.56,11.9,25.51,616495.0,115814.0,524306.0
2020-08-27,3984544.0,895969.0,8202166.0,78.47,11.87,25.48,78.47,11.87,25.48,615637.0,115391.0,523821.0
2020-08-26,3970462.0,894656.0,8206286.0,78.25,11.83,25.4,78.25,11.83,25.4,613211.0,114819.0,522266.0
2020-08-25,3991353.0,888720.0,8179875.0,78.03,11.79,25.32,78.03,11.79,25.32,611469.0,114384.0,520611.0
2020-08-24,3979340.0,882953.0,8148793.0,77.88,11.77,25.22,77.88,11.77,25.22,610063.0,114098.0,518434.0
2020-08-23,3964896.0,886994.0,8156408.0,77.77,11.75,25.17,77.77,11.75,25.17,608893.0,113849.0,517401.0
2020-08-22,3960198.0,883666.0,8162400.0,77.62,11.74,25.12,77.62,11.74,25.12,607251.0,113799.0,516257.0
2020-08-21,3962882.0,871440.0,8171218.0,77.4,11.69,25.04,77.4,11.69,25.04,605522.0,113264.0,514702.0
2020-08-20,3943216.0,873193.0,8166081.0,77.18,11.68,24.89,77.18,11.68,24.89,603407.0,113102.0,511479.0
2020-08-19,3946288.0,881352.0,8202580.0,77.0,11.63,24.81,77.0,11.63,24.81,602001.0,112555.0,510111.0
2020-08-18,3933357.0,868807.0,8310756.0,76.84,11.61,24.87,76.84,11.61,24.87,600633.0,112381.0,513109.0
2020-08-17,3975901.0,882548.0,,77.2,11.66,,77.2,11.66,,609603.0,114085.0,
2020-08-16,4045213.0,896516.0,8529350.0,77.72,11.76,25.2,77.72,11.76,25.2,623947.0,116474.0,524991.0
2020-08-15,4126732.0,912709.0,8717430.0,77.63,11.76,25.32,77.63,11.76,25.32,632681.0,118502.0,532281.0
2020-08-14,4119475.0,906639.0,8755482.0,77.4,11.74,25.21,77.4,11.74,25.21,630678.0,118216.0,530266.0
